Proportions,Returns,Profits,Accuracy,Precision,Best_Params,Deployed_Capital,Returned_Capital,36 Month Returns,36 Month Deployed Capital,36 Month Returned Capital,60 Month Returns,60 Month Deployed Capital,60 Month Returned Capital,model
0.20500000000000004,6.4,1974747.3450000435,0.2137102167419287,0.9775280898876404,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 25}",30923475.0,32898222.345000044,6.21,30151300.0,32023267.890000045,13.31,772175.0,874954.4549999998,RandomForestClassifier
0.21000000000000002,5.8,1670047.8290000148,0.21320705446253987,0.9779497098646035,"{'max_depth': 8, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 25}",28777175.0,30447222.829000015,5.74,28229325.0,29848620.052000016,9.26,547850.0,598602.777,RandomForestClassifier
0.21500000000000002,6.2,1360598.6940000392,0.20886966823135275,0.976063829787234,"{'max_depth': 8, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",22065150.0,23425748.69400004,6.07,21494250.0,22798333.73600004,9.9,570900.0,627414.9579999999,RandomForestClassifier
0.22000000000000003,5.9,2577975.2079999223,0.2195825663823906,0.9712269272529859,"{'max_depth': 8, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 25}",43952075.0,46530050.20799992,5.7,43098075.0,45556787.043999925,13.97,854000.0,973263.164,RandomForestClassifier
0.22500000000000003,6.5,1724674.989000015,0.2113408956288573,0.9772129710780018,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 25}",26693000.0,28417674.989000015,6.32,26278900.0,27939204.541000016,15.54,414100.0,478470.44800000003,RandomForestClassifier
0.23000000000000004,6.3,2456640.6769999415,0.21759539383594362,0.9756170981336544,"{'max_depth': 8, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",39073975.0,41530615.67699994,6.17,38152575.0,40505687.83599994,11.24,921400.0,1024927.8409999998,RandomForestClassifier
0.23500000000000004,6.4,2699689.1639999747,0.2181813549714344,0.970213996529786,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 25}",42479775.0,45179464.163999975,6.25,41596500.0,44195782.520999976,11.37,883275.0,983681.6429999999,RandomForestClassifier
0.24000000000000005,6.4,2528754.5979999974,0.21697758698656747,0.9722479185938946,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",39489075.0,42017829.598,6.28,38870425.0,41312371.16,14.03,618650.0,705458.4380000001,RandomForestClassifier
0.24500000000000002,6.2,2976808.3439998925,0.22225760634876152,0.97509765625,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",48028675.0,51005483.34399989,6.08,46881800.0,49734168.65699989,10.85,1146875.0,1271314.6870000002,RandomForestClassifier
0.25000000000000006,6.2,4412872.680999905,0.23223168393765883,0.9732917100242803,"{'max_depth': 8, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",71557775.0,75970647.6809999,6.08,69886875.0,74137641.21399991,9.7,1670900.0,1833006.4669999992,RandomForestClassifier
